"feature"	"coef_ER"	"pval_ER"	"qval_ER"	"metadata"
"s__Flavonifractor_sp_An10|t__SGB15134"	-1.57145944840751	0.938558101979336	1	"diagnosis"
"s__Flavonifractor_plautii|t__SGB15132"	0.116742509615103	0.941330179392578	1	"diagnosis"
"s__Streptococcus_parasanguinis|t__SGB8071"	-0.232294813666787	0.942004848984265	1	"diagnosis"
"s__Bacteroides_fragilis|t__SGB1855"	-0.113473783536045	0.944907553943395	1	"diagnosis"
"s__GGB34900_SGB14891|t__SGB14891"	0.475461015080418	0.945989019373774	1	"diagnosis"
"s__Anaerosacchariphilus_sp_NSJ_68|t__SGB4772"	-0.0542434542797984	0.94843719289635	1	"diagnosis"
"s__GGB3278_SGB4328|t__SGB4328"	-0.186040329220418	0.94891203659314	1	"diagnosis"
"s__GGB33469_SGB15236|t__SGB15236"	0.14448607433704	0.953495572740172	1	"diagnosis"
"s__GGB3475_SGB4638|t__SGB4638"	-0.0496681510674809	0.959572408835619	1	"diagnosis"
"s__Desulfovibrio_SGB5076|t__SGB5076"	0.825279479186341	0.961216424053176	1	"diagnosis"
"s__Dielma_fastidiosa|t__SGB4031"	0.1515517838161	0.961418905237651	1	"diagnosis"
"s__Pseudoflavonifractor_gallinarum|t__SGB29328"	0.187826056168361	0.961534109670455	1	"diagnosis"
"s__Clostridiaceae_bacterium|t__SGB4721"	-0.0931912665245219	0.961924078913555	1	"diagnosis"
"s__Senegalimassilia_anaerobia|t__SGB14824_group"	-0.552579478366257	0.962192334786529	1	"diagnosis"
"s__Flavonifractor_sp_An100|t__SGB15160"	0.237757801271832	0.96567464663082	1	"diagnosis"
"s__GGB9641_SGB15117|t__SGB15117"	0.302184471953878	0.968051994081355	1	"diagnosis"
"s__Collinsella_tanakaei|t__SGB14737"	-0.559795146960304	0.969261721421546	1	"diagnosis"
"s__Eubacterium_SGB6276|t__SGB6276"	-0.144189371903508	0.969733436759969	1	"diagnosis"
"s__Enterocloster_aldenensis|t__SGB4762"	0.110350709004622	0.97093629795645	1	"diagnosis"
"s__Alistipes_SGB2302|t__SGB2302"	0.0451149118787531	0.972128411278727	1	"diagnosis"
"s__Oscillibacter_sp_ER4|t__SGB15254"	-0.0655088069970389	0.974309009191388	1	"diagnosis"
"s__GGB80011_SGB15265|t__SGB15265"	0.0791584321966582	0.974405154173781	1	"diagnosis"
"s__GGB9719_SGB15272|t__SGB15272"	-0.106810315089536	0.976857287219842	1	"diagnosis"
"s__Clostridium_leptum|t__SGB14853"	-0.0544669395657466	0.977887546140062	1	"diagnosis"
"s__GGB3363_SGB4447|t__SGB4447"	-1.15380156467786	0.979517024932413	1	"diagnosis"
"s__Intestinibacter_bartlettii|t__SGB6140"	-0.113902960451045	0.985320030288722	1	"diagnosis"
"s__Akkermansia_muciniphila|t__SGB9226"	-1.30656095943697	0.990239776604304	1	"diagnosis"
"s__Faecalibacterium_SGB15315|t__SGB15315"	0.0244210874304777	0.99057819217455	1	"diagnosis"
"s__GGB9713_SGB15249|t__SGB15249"	-1.16386732129927	0.990965421268315	1	"diagnosis"
"s__GGB3257_SGB4304|t__SGB4304"	0.248410184275277	0.991052412842062	1	"diagnosis"
"s__Ruminococcus_lactaris|t__SGB4557"	-1.05223294473841	0.991335699853026	1	"diagnosis"
"s__Ruminococcus_torques|t__SGB4563"	0.0123659617626193	0.994180117570461	1	"diagnosis"
"s__Bacteroides_cellulosilyticus|t__SGB1844"	-1.32977725495618	0.996728564595182	1	"diagnosis"
"s__Clostridium_sp_AM22_11AC|t__SGB4749"	0.463620957355499	0.996931930826981	1	"diagnosis"
"s__Faecalibacterium_prausnitzii|t__SGB15318"	0.00529661052724256	0.997317321725625	1	"diagnosis"
"s__GGB9063_SGB13982|t__SGB13982"	0.00791096227537283	0.997706711212075	1	"diagnosis"
"s__Dialister_hominis|t__SGB5803_group"	2.47563328208571	0.9977124684835	1	"diagnosis"
"s__Eubacterium_ramulus|t__SGB4960"	0.385077401483826	0.999474387218466	1	"diagnosis"
"s__GGB9523_SGB14922|t__SGB14922"	0.389929806200769	0.999594934512699	1	"diagnosis"
"s__GGB28271_SGB40830|t__SGB40830"	0.209965230296467	0.999649137662035	1	"diagnosis"
"s__GGB3061_SGB4063|t__SGB4063"	0.38886157184999	0.999653395931709	1	"diagnosis"
"s__Gemmiger_sp_An87|t__SGB15281"	0.255342347759448	0.999706606986783	1	"diagnosis"
"s__Porphyromonas_SGB1979|t__SGB1979"	0.270807301299564	0.99972899397259	1	"diagnosis"
"s__GGB30455_SGB72339|t__SGB72339"	0.337939298973829	0.999749312252256	1	"diagnosis"
"s__GGB9724_SGB15278|t__SGB15278"	0.476635053141148	0.999750948722664	1	"diagnosis"
"s__GGB40351_SGB14301|t__SGB14301"	0.280576734402004	0.999760713263283	1	"diagnosis"
"s__GGB33512_SGB15202|t__SGB15202"	0.339016339907612	0.99977023009406	1	"diagnosis"
"s__GGB28474_SGB41058|t__SGB41058"	0.339769114640074	0.999785587532163	1	"diagnosis"
"s__GGB6574_SGB9290|t__SGB9290"	0.285285011465715	0.999846588488795	1	"diagnosis"
"s__Gemmiger_formicilis|t__SGB15305"	0.25039980445136	0.999878881797277	1	"diagnosis"
"s__Intestinimonas_timonensis|t__SGB29334"	0.192769682473336	0.999883456964251	1	"diagnosis"
"s__Lacrimispora_saccharolytica|t__SGB4877"	0.257209477446289	0.999884485121891	1	"diagnosis"
"s__GGB9110_SGB14043|t__SGB14043"	0.256199373532131	0.999908007402173	1	"diagnosis"
"s__Clostridiaceae_bacterium_H8|t__SGB4133"	0.384856643496273	0.999915483014637	1	"diagnosis"
"s__Merdibacter_massiliensis|t__SGB29307"	0.150932379095491	0.999941654013433	1	"diagnosis"
"s__Prevotella_copri_clade_B|t__SGB1613"	11.2460628423846	1	1	"diagnosis"
"s__Prevotella_sp_885|t__SGB1677"	9.55554401844139	1	1	"diagnosis"
"s__GGB5997_SGB8620|t__SGB8620"	9.20561070998878	1	1	"diagnosis"
"s__Enterocloster_clostridioformis|t__SGB4759"	-6.76488552274557	1	1	"diagnosis"
"s__GGB6006_SGB8630|t__SGB8630"	6.29518888680321	1	1	"diagnosis"
"s__Bacteroides_mediterraneensis|t__SGB1912"	-5.08001199207389	1	1	"diagnosis"
"s__GGB9747_SGB15356|t__SGB15356"	-4.27339151332628	1	1	"diagnosis"
"s__Pseudoruminococcus_massiliensis|t__SGB4280"	-3.81119382261329	1	1	"diagnosis"
"s__GGB33512_SGB15201|t__SGB15201"	-3.58772634531319	1	1	"diagnosis"
"s__Parabacteroides_goldsteinii|t__SGB1941"	-3.5787814498917	1	1	"diagnosis"
"s__GGB16040_SGB9347|t__SGB9347"	-3.43253021489646	1	1	"diagnosis"
"s__GGB781_SGB1024|t__SGB1024"	3.16943215041702	1	1	"diagnosis"
"s__Bacteroides_congonensis|t__SGB1878"	-3.05280381126456	1	1	"diagnosis"
"s__GGB3256_SGB4303|t__SGB4303"	-2.53366479909656	1	1	"diagnosis"
"s__Barnesiella_intestinihominis|t__SGB1965"	-2.28983446674762	1	1	"diagnosis"
"s__GGB1627_SGB2227|t__SGB2227"	-2.22622494787373	1	1	"diagnosis"
"s__Alistipes_dispar|t__SGB2311"	-2.19841330301575	1	1	"diagnosis"
"s__Enterocloster_SGB14313|t__SGB14313"	-1.88453523150239	1	1	"diagnosis"
"s__Paraprevotella_clara|t__SGB1798"	-1.8110499341399	1	1	"diagnosis"
"s__Dorea_longicatena|t__SGB4582"	1.73418088803514	1	1	"diagnosis"
"s__Acidaminococcus_intestini|t__SGB5736"	1.70342906167186	1	1	"diagnosis"
"s__Ruminococcus_torques|t__SGB4608"	-1.67030592828881	1	1	"diagnosis"
"s__GGB1266_SGB1699|t__SGB1699"	-1.61229044017901	1	1	"diagnosis"
"s__Bacteroides_eggerthii|t__SGB1829"	1.40775584191029	1	1	"diagnosis"
"s__Veillonella_dispar|t__SGB6952"	-1.37259613462825	1	1	"diagnosis"
"s__GGB2983_SGB3965|t__SGB3965"	-1.34911056839366	1	1	"diagnosis"
"s__Roseburia_intestinalis|t__SGB4951"	1.30729971940895	1	1	"diagnosis"
"s__GGB9581_SGB79823|t__SGB79823"	1.24230689347178	1	1	"diagnosis"
"s__GGB5980_SGB8599|t__SGB8599"	-1.20354363937461	1	1	"diagnosis"
"s__Victivallis_lenta|t__SGB9203"	1.11399643096477	1	1	"diagnosis"
"s__Slackia_isoflavoniconvertens|t__SGB14773"	-1.09870571826595	1	1	"diagnosis"
"s__Faecalibacterium_SGB15346|t__SGB15346"	0.981916490708907	1	1	"diagnosis"
"s__Phascolarctobacterium_faecium|t__SGB5792"	-0.976269347948475	1	1	"diagnosis"
"s__GGB9524_SGB14924|t__SGB14924"	-0.950465784854815	1	1	"diagnosis"
"s__GGB4596_SGB6358|t__SGB6358"	-0.870324777125031	1	1	"diagnosis"
"s__Roseburia_inulinivorans|t__SGB4940"	-0.849260596570108	1	1	"diagnosis"
"s__GGB9240_SGB14182|t__SGB14182"	-0.794316520275546	1	1	"diagnosis"
"s__Ruminococcus_sp_AF13_28|t__SGB4834"	0.793301859534456	1	1	"diagnosis"
"s__Massilistercora_timonensis|t__SGB4628"	0.723125940530026	1	1	"diagnosis"
"s__Bacteroides_xylanisolvens|t__SGB1867"	0.669766173357397	1	1	"diagnosis"
"s__Alistipes_SGB2310|t__SGB2310"	0.444481449124155	1	1	"diagnosis"
"s__GGB9708_SGB15233|t__SGB15233"	-0.441705362504513	1	1	"diagnosis"
"s__GGB2958_SGB3940|t__SGB3940"	0.389008040601928	1	1	"diagnosis"
"s__GGB42378_SGB59548|t__SGB59548"	0.388394385984676	1	1	"diagnosis"
"s__GGB9788_SGB15411|t__SGB15411"	0.387534520706287	1	1	"diagnosis"
"s__Clostridiales_bacterium_Marseille_P2846|t__SGB29342"	0.38624138646205	1	1	"diagnosis"
"s__Eubacteriales_unclassified_SGB71281|t__SGB71281"	0.361345385829732	1	1	"diagnosis"
"s__Clostridium_sp_1001270H_150608_G6|t__SGB5111"	-0.359989982263598	1	1	"diagnosis"
"s__GGB9343_SGB14307|t__SGB14307"	0.33055073959248	1	1	"diagnosis"
"s__GGB3267_SGB4317|t__SGB4317"	0.259101688861441	1	1	"diagnosis"
"s__Eubacterium_SGB4671|t__SGB4671"	-0.224207836522477	1	1	"diagnosis"
"s__Haemophilus_parainfluenzae|t__SGB9663_group"	-0.220952442896536	1	1	"diagnosis"
"s__Dysosmobacter_welbionis|t__SGB15078"	0.219830502485776	1	1	"diagnosis"
"s__Faecalibacterium_prausnitzii|t__SGB15326"	0.203845918567717	1	1	"diagnosis"
"s__Intestinimonas_butyriciproducens|t__SGB94999"	0.167162246463607	1	1	"diagnosis"
"s__GGB31234_SGB14869|t__SGB14869"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_colorans|t__SGB1502"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Roseburia_SGB4958|t__SGB4958"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3892_SGB5290|t__SGB5290"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Metaruminococcus_caecorum|t__SGB63353"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_buccae|t__SGB1531"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Proteus_vulgaris|t__SGB9993"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Haemophilus_SGB66626|t__SGB66626"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Erysipelotrichaceae_bacterium_3_1_53|t__SGB4036"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Timburyella_SGB14166|t__SGB14166"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB74510_SGB47635|t__SGB47635"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Christensenella_minuta|t__SGB14142"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9575_SGB14988|t__SGB14988"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Phascolarctobacterium_SGB5790|t__SGB5790"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Collinsella_SGB47518|t__SGB47518"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Hungatella_hathewayi|t__SGB4614"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bacteroides_cutis|t__SGB1827"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bacteroides_heparinolyticus|t__SGB21589"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bacteroides_ilei|t__SGB1889"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9524_SGB14923|t__SGB14923"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Haemophilus_pittmaniae|t__SGB9656"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB1662_SGB2276|t__SGB2276"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Haemophilus_paraphrohaemolyticus|t__SGB9634"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Acinetobacter_SGB14792|t__SGB14792"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB35068_SGB47850|t__SGB47850"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Limosilactobacillus_fermentum|t__SGB7106"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterobacter_asburiae|t__SGB10141"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB77016_SGB104875|t__SGB104875"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Providencia_alcalifaciens|t__SGB10002"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB51420_SGB4586|t__SGB4586"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Collinsella_SGB59878|t__SGB59878"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridiaceae_bacterium_NSJ_33|t__SGB25547"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4729_SGB6550|t__SGB6550"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Eubacteriaceae_bacterium_CHKCI004|t__SGB4682"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Anaerostipes_butyraticus|t__SGB59711"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Anaeroglobus_geminatus|t__SGB5870"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lactobacillus_acidophilus|t__SGB7044"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridioides_difficile|t__SGB6136"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Morganella_morganii|t__SGB10028"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4586_SGB6344|t__SGB6344"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterococcus_SGB6173|t__SGB6173"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Kocuria_palustris|t__SGB16663"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Pararheinheimera_mesophila|t__SGB9774"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Micrococcus_lylae|t__SGB16675"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB33896_SGB14872|t__SGB14872"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Ruminococcaceae_bacterium_UBA1375|t__SGB14840"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Neoclostridium_roslinense|t__SGB14018"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Murimonas_intestini|t__SGB25538"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9350_SGB14317|t__SGB14317"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3654_SGB4965|t__SGB4965"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3124_SGB4136|t__SGB4136"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Akkermansia_muciniphila|t__SGB9227"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Christensenellaceae_bacterium_NSJ_44|t__SGB7265"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Robinsoniella_SGB54315|t__SGB54315"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Latilactobacillus_sakei|t__SGB7248"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lachnoclostridium_phocaeense|t__SGB4622"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Haemophilus_SGB6439|t__SGB6439"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Streptococcus_agalactiae|t__SGB8216"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9106_SGB54309|t__SGB54309"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB74708_SGB54312|t__SGB54312"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Streptococcus_intermedius|t__SGB8025"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Fusobacterium_nucleatum|t__SGB6014"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bifidobacterium_pseudolongum|t__SGB17279"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB2722_SGB3663|t__SGB3663"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Terrisporobacter_othiniensis|t__SGB6142"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Klebsiella_quasipneumoniae|t__SGB10112"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Neisseria_sp_oral_taxon_014|t__SGB9463"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Anaerostipes_hominis|t__SGB4530"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Porphyromonas_pasteri|t__SGB2043"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_salivae|t__SGB1522"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Fusobacterium_nucleatum|t__SGB6013"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB1144_SGB1468|t__SGB1468"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_sp_AF15_17LB|t__SGB101908"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9832_SGB15478|t__SGB15478"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Faecalicatena_orotica|t__SGB4616"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB1551_SGB2136|t__SGB2136"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4608_SGB6382|t__SGB6382"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Agathobaculum_sp_Marseille_P7918|t__SGB29299"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Eubacterium_sp_An11|t__SGB4681"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_sp_AM58_1XD|t__SGB25539"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4711_SGB6524|t__SGB6524"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9694_SGB15207|t__SGB15207"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Corynebacterium_SGB6369|t__SGB6369"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9561_SGB14972|t__SGB14972"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB1517_SGB14930|t__SGB14930"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Cloacibacillus_evryensis|t__SGB15506"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Peptostreptococcus_stomatis|t__SGB748"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB260_SGB362|t__SGB362"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3160_SGB4174|t__SGB4174"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Methanoculleus_SGB39516|t__SGB39516"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Dysosmobacter_SGB15074|t__SGB15074"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9580_SGB14998|t__SGB14998"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Anaerostipes_sp_494a|t__SGB25438"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9109_SGB14042|t__SGB14042"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB34540_SGB54300|t__SGB54300"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Parabacteroides_gordonii|t__SGB1942"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3478_SGB14857|t__SGB14857"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Corynebacterium_matruchotii|t__SGB17007"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4562_SGB6297|t__SGB6297"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Staphylococcus_epidermidis|t__SGB7865"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB79395_SGB105947|t__SGB105947"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Campylobacter_showae|t__SGB28525"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Paracoccus_marinus|t__SGB10727"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Moraxella_osloensis|t__SGB10439"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Kocuria_palustris|t__SGB87971"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Micrococcus_luteus|t__SGB16676"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Paracoccus_aeridis|t__SGB90459"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Dialister_micraerophilus|t__SGB5840"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Gemella_morbillorum|t__SGB7295"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB1530_SGB2113|t__SGB2113"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9444_SGB14834|t__SGB14834"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Alistipes_SGB2300|t__SGB2300"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Gemmiger_SGB15301|t__SGB15301"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Desulfovibrio_porci|t__SGB15471"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Megasphaera_SGB5856|t__SGB5856"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB6624_SGB9359|t__SGB9359"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Veillonella_SGB101145|t__SGB101145"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Rikenella_microfusus|t__SGB2284"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9668_SGB15165|t__SGB15165"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9551_SGB14958|t__SGB14958"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9525_SGB14925|t__SGB14925"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9093_SGB14024|t__SGB14024"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9299_SGB14260|t__SGB14260"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Neochristensenella_gallicola|t__SGB14138"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Metalachnospira_gallinarum|t__SGB5181"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Synechococcus_SGB14295|t__SGB14295"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB33544_SGB53490|t__SGB53490"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3351_SGB4434|t__SGB4434"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4569_SGB6310|t__SGB6310"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Oscillibacter_sp_NSJ_62|t__SGB79833"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB79828_SGB14190|t__SGB14190"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9046_SGB13948|t__SGB13948"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB47150_SGB65079|t__SGB65079"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB45540_SGB63220|t__SGB63220"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Pseudoflavonifractor_sp_AF19_9AC|t__SGB23477"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Pseudoscilispira_falkowii|t__SGB63238"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9616_SGB15062|t__SGB15062"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Citrobacter_telavivensis|t__SGB58550"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9463_SGB14855|t__SGB14855"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4745_SGB6570|t__SGB6570"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4708_SGB6518|t__SGB6518"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB79653_SGB4228|t__SGB4228"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Corynebacterium_SGB6370|t__SGB6370"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterobacter_mori|t__SGB10132"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9545_SGB14952|t__SGB14952"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB45620_SGB63333|t__SGB63333"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lachnospiraceae_bacterium_NSJ_46|t__SGB47656"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3678_SGB4991|t__SGB4991"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Intestinibacillus_sp_Marseille_P6563|t__SGB29313"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB45491_SGB63163|t__SGB63163"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lachnospiraceae_bacterium_OF09_6|t__SGB4966"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Neisseria_subflava|t__SGB9450"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4456_SGB6141|t__SGB6141"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Slackia_piriformis|t__SGB14779"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridiaceae_bacterium|t__SGB4629"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB74463_SGB54347|t__SGB54347"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9533_SGB14936|t__SGB14936"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4659_SGB6447|t__SGB6447"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Fusobacterium_pseudoperiodonticum|t__SGB5989_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_sp_NSJ_42|t__SGB6174"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Streptococcus_pasteurianus|t__SGB8018"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Akkermansia_muciniphila|t__SGB26761"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB33516_SGB54324|t__SGB54324"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9583_SGB15004|t__SGB15004"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Ruminococcaceae_bacterium_Marseille_P2935|t__SGB29346"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_SGB4751|t__SGB4751"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Parachristensenella_avicola|t__SGB58519"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9613_SGB15048|t__SGB15048"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Akkermansia_sp_BIOML_A40|t__SGB9223"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3463_SGB4621|t__SGB4621"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB42639_SGB59836|t__SGB59836"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Blautia_sp_An249|t__SGB7262"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Faecalicoccus_pleomorphus|t__SGB6792"	-2.86586163766376e-16	1	1	"diagnosis"
