"feature"	"coef_DS"	"pval_DS"	"qval_DS"	"metadata"
"s__Atopobium_SGB47944|t__SGB47944"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4651_SGB6438|t__SGB6438"	-4.39704446041846	1.10419169550552e-19	1.47259019755146e-17	"diagnosis"
"s__GGB79916_SGB4587|t__SGB4587"	-2.29158117499557	7.13579857519137e-09	1.58609341057663e-07	"diagnosis"
"s__Lactobacillus_gasseri|t__SGB7038"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9480_SGB14873|t__SGB14873"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Limosilactobacillus_oris|t__SGB7093"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Firmicutes_bacterium_AM41_11|t__SGB6817"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Streptococcus_lutetiensis|t__SGB8021"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Streptococcus_mitis|t__SGB8168"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Weissella_cibaria|t__SGB7114"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9480_SGB14875|t__SGB14875"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Nocardioides_aquaticus|t__SGB93290"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Nocardioides_kribbensis|t__SGB15975"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Brevundimonas_vesicularis|t__SGB11742_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Rhodococcus_fascians|t__SGB15814"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4239_SGB5731|t__SGB5731"	3.01935160293623	1.48546088018981e-05	0.000187859578555039	"diagnosis"
"s__GGB1266_SGB1699|t__SGB1699"	-0.0220385043424309	0.994714055844789	0.998736086777292	"diagnosis"
"s__Bacteroides_congonensis|t__SGB1878"	-0.338116885668922	0.915878281598927	0.989739802220386	"diagnosis"
"s__GGB9661_SGB15148|t__SGB15148"	0.150326456566872	NA	NA	"diagnosis"
"s__GGB4599_SGB6362|t__SGB6362"	-0.355772055606357	0.887955518810049	0.989739802220386	"diagnosis"
"s__GGB4605_SGB6376|t__SGB6376"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3626_SGB4905|t__SGB4905"	-1.02460657150041	0.100072542502355	0.476644220295306	"diagnosis"
"s__GGB4593_SGB6353|t__SGB6353"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4676_SGB6465|t__SGB6465"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridiales_bacterium_BX7|t__SGB72833"	-1.90923000581178	3.05115251732445e-07	5.32861993204164e-06	"diagnosis"
"s__Dysgonomonas_gadei|t__SGB1774"	-0.436103646462568	0.895752389159578	0.989739802220386	"diagnosis"
"s__GGB3281_SGB4335|t__SGB4335"	-0.339203715631782	0.742074696621246	0.989739802220386	"diagnosis"
"s__GGB6608_SGB9342|t__SGB9342"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Streptococcus_mitis|t__SGB8180_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Prevotella_melaninogenica|t__SGB1552"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Veillonella_tobetsuensis|t__SGB6935"	2.37058600787777	0.000256224070810228	0.00234925444924127	"diagnosis"
"s__Granulicatella_SGB8255|t__SGB8255_group"	0.274414947123561	0.501715437145918	0.989739802220386	"diagnosis"
"s__Prevotella_jejuni|t__SGB1545"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Streptococcus_infantis|t__SGB8095"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Stomatobaculum_SGB5266|t__SGB5266_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9616_SGB15051|t__SGB15051"	-0.730151075534743	0.772604203758202	0.989739802220386	"diagnosis"
"s__GGB79930_SGB6334|t__SGB6334"	0.827965255354461	0.0554421845910848	0.295758853800442	"diagnosis"
"s__GGB1202_SGB1566|t__SGB1566"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Pantoea_agglomerans|t__SGB10187"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_sp_OM07_10AC|t__SGB4655"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Oscillospiraceae_unclassified_SGB4197|t__SGB4197"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB79648_SGB4350|t__SGB4350"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4266_SGB5809|t__SGB5809"	0.222760166305565	0.946689631870606	0.989739802220386	"diagnosis"
"s__Enteroscipio_rubneri|t__SGB14803"	-2.74586000397785	8.57222241224031e-10	2.20609011317731e-08	"diagnosis"
"s__Mediterraneibacter_massiliensis|t__SGB4595"	-0.81142433099596	0.0171424034055377	0.104782940816349	"diagnosis"
"s__Haemophilus_parainfluenzae|t__SGB9657"	0.285220239682806	0.585372714137146	0.989739802220386	"diagnosis"
"s__GGB27106_SGB6188|t__SGB6188"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9383_SGB4695|t__SGB4695"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Ruminococcus_SGB4253|t__SGB4253"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3264_SGB4312|t__SGB4312"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9580_SGB14996|t__SGB14996"	0.302501258418203	0.538231523650188	0.989739802220386	"diagnosis"
"s__GGB4727_SGB6548|t__SGB6548"	0.206751189316117	0.950512633510867	0.989739802220386	"diagnosis"
"s__GGB6002_SGB8625|t__SGB8625"	0.178254749182524	0.957327036458161	0.989739802220386	"diagnosis"
"s__Candidatus_Methanomassiliicoccus_intestinalis|t__SGB363"	0.177586760401215	0.957486811487665	0.989739802220386	"diagnosis"
"s__GGB79996_SGB6411|t__SGB6411"	0.153086217468315	0.952967648816087	0.989739802220386	"diagnosis"
"s__GGB9090_SGB14019|t__SGB14019"	2.36046401073862	0.0004470453050539	0.00383517814335714	"diagnosis"
"s__Oscillospiraceae_unclassified_SGB15256|t__SGB15256"	-0.148117403271123	0.957414425004206	0.989739802220386	"diagnosis"
"s__GGB9111_SGB14044|t__SGB14044"	2.251647980006	0.000422357421302386	0.00367777013146191	"diagnosis"
"s__GGB45537_SGB63217|t__SGB63217"	2.24501501434575	0.000423683130345646	0.00367777013146191	"diagnosis"
"s__Pseudoglutamicibacter_SGB14255|t__SGB14255"	1.94220239996038	0.000757441033553823	0.00613903865316827	"diagnosis"
"s__GGB39037_SGB4393|t__SGB4393"	0.779664509764172	0.0682170699876673	0.345084281627269	"diagnosis"
"s__GGB9185_SGB14124|t__SGB14124"	-2.88750243256251	4.34163960818949e-12	1.63312443723435e-10	"diagnosis"
"s__GGB2999_SGB3990|t__SGB3990"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9091_SGB106149|t__SGB106149"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Candidatus_Flemingibacterium_merdigallinarum|t__SGB59451"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Bacteria_unclassified_SGB54310|t__SGB54310"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Megasphaera_micronuciformis|t__SGB5868"	0.205632437667827	0.946834814248359	0.989739802220386	"diagnosis"
"s__Prevotella_denticola|t__SGB1540"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Leuconostoc_lactis|t__SGB7121_group"	0.290625106626123	0.57638045477015	0.989739802220386	"diagnosis"
"s__Prevotella_oris|t__SGB1525"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Hallella_seregens|t__SGB1532"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Shuttleworthia_satelles|t__SGB7281"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Eubacterium_infirmum|t__SGB3936"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Mogibacterium_diversum|t__SGB3922_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Prevotella_nigrescens|t__SGB1561"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Candidatus_Saccharibacteria_unclassified_SGB19858|t__SGB19858"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Candidatus_Alloscillospira_gallinarum|t__SGB59576"	0.814434649753031	NA	NA	"diagnosis"
"s__GGB3400_SGB4510|t__SGB4510"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB1456_SGB2019|t__SGB2019"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB71368|t__SGB71368"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Coprococcus_sp_AF21_14LB|t__SGB25437"	1.06996390436916	0.0206633200610866	0.122230203748444	"diagnosis"
"s__GGB79118_SGB105839|t__SGB105839"	1.13682288019478	0.0181251897272055	0.109422441686463	"diagnosis"
"s__Clostridia_bacterium_UC5_1_1C12|t__SGB4032"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Collinsella_intestinalis|t__SGB14741"	0.0923407585691761	NA	NA	"diagnosis"
"s__GGB1354_SGB1818|t__SGB1818"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4386_SGB6036|t__SGB6036_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3583_SGB4799|t__SGB4799"	-0.319433119890051	0.85541540152846	0.989739802220386	"diagnosis"
"s__GGB27377_SGB13972|t__SGB13972"	0.186668425866811	0.955312913411473	0.989739802220386	"diagnosis"
"s__Dysgonomonas_mossii|t__SGB1772"	-0.461442820358625	0.889727468041936	0.989739802220386	"diagnosis"
"s__Candidatus_Paralachnospira_caecorum|t__SGB59817"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB45497_SGB63169|t__SGB63169"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Candidatus_Protoclostridium_gallicola|t__SGB14049"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Oscillibacter_ruminantium|t__SGB28985"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9640_SGB15115|t__SGB15115"	-1.93978404609687	1.00998510841548e-07	1.89954891544297e-06	"diagnosis"
"s__Cryobacterium_SGB4870|t__SGB4870"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB48159_SGB105302|t__SGB105302"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB38079_SGB49239|t__SGB49239"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3180_SGB4202|t__SGB4202"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4554_SGB6285|t__SGB6285"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9790_SGB15413|t__SGB15413"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Lachnospiraceae_bacterium|t__SGB4967"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Candidatus_Pseudolachnospira_avium|t__SGB59819"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Candidatus_Geddesella_stercoravicola|t__SGB14262"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4717_SGB6533|t__SGB6533"	-3.92200685007374	2.57076195742124e-17	2.09517099529831e-15	"diagnosis"
"s__GGB3524_SGB4704|t__SGB4704"	0.305537516020138	0.417768524425091	0.989739802220386	"diagnosis"
"s__Anaerofustis_stercorihominis|t__SGB49059"	-1.86862025933835	8.69658500196342e-06	0.00011598081998073	"diagnosis"
"s__Longicatena_SGB42494|t__SGB42494"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9719_SGB53514|t__SGB53514"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Bacteroides_rodentium|t__SGB27789"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB28645_SGB41268|t__SGB41268"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3828_SGB5197|t__SGB5197"	-3.63314069808978	1.78225915440663e-16	1.32729622047878e-14	"diagnosis"
"s__Christensenella_hongkongensis|t__SGB14143"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Ruminococcus_gauvreauii|t__SGB29375"	-2.20869218181026	2.26046993355432e-08	4.54261560619752e-07	"diagnosis"
"s__Catenibacillus_scindens|t__SGB59869"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Erysipelatoclostridium_sp_An15|t__SGB6746"	0.0923461325081921	0.977886196127479	0.989739802220386	"diagnosis"
"s__GGB6002_SGB24096|t__SGB24096"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3569_SGB4776|t__SGB4776"	-2.24220255071252	2.04671624941353e-07	3.66741803929369e-06	"diagnosis"
"s__Lacticaseibacillus_paracasei|t__SGB7142"	0.303645434851546	0.495879819387437	0.989739802220386	"diagnosis"
"s__Porphyromonas_SGB1984|t__SGB1984"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3532_SGB4720|t__SGB4720"	2.00399157165427	0.000254918073941199	0.00234925444924127	"diagnosis"
"s__Frisingicoccus_SGB4673|t__SGB4673"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4897_SGB106351|t__SGB106351"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Haemophilus_SGB47419|t__SGB47419"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Candidatus_Avispirillum_faecium|t__SGB14194"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Peptostreptococcus_anaerobius|t__SGB746"	-0.576258175257782	0.68244903611991	0.989739802220386	"diagnosis"
"s__Acinetobacter_ursingii|t__SGB10372"	-1.21068046906516	0.000466890564827065	0.00398214220117037	"diagnosis"
"s__GGB9813_SGB15447|t__SGB15447"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB6572_SGB9285|t__SGB9285"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3363_SGB4448|t__SGB4448"	-0.464880593145022	0.80752420639905	0.989739802220386	"diagnosis"
"s__GGB9787_SGB15410|t__SGB15410"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Enterobacter_roggenkampii|t__SGB10139"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Oscillospiraceae_bacterium_NSJ_54|t__SGB79871"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Streptococcus_australis|t__SGB8059_group"	0.0710710772797358	0.957941729115562	0.989739802220386	"diagnosis"
"s__GGB9414_SGB14778|t__SGB14778"	2.55963274785544	4.1172912205156e-05	0.000479063581090154	"diagnosis"
"s__GGB4546_SGB6267|t__SGB6267"	3.73277850088723	1.17983107135321e-07	2.16351522709395e-06	"diagnosis"
"s__GGB59744_SGB2275|t__SGB2275"	-0.10807701903693	0.957491943401515	0.989739802220386	"diagnosis"
"s__GGB4769_SGB6602|t__SGB6602"	-0.517000913944876	0.730384723969933	0.989739802220386	"diagnosis"
"s__GGB79981_SGB14222|t__SGB14222"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9302_SGB14263|t__SGB14263"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB2998_SGB3989|t__SGB3989"	-1.15453954047483	0.503432657232679	0.989739802220386	"diagnosis"
"s__GGB77437_SGB9391|t__SGB9391"	-0.63025214255879	0.399770046517303	0.989739802220386	"diagnosis"
"s__GGB9636_SGB15107|t__SGB15107"	-3.19040936973055	2.98224521029924e-11	1.06706188378268e-09	"diagnosis"
"s__GGB9697_SGB15213|t__SGB15213"	2.92964443878818	1.14131233713507e-05	0.000148168601643996	"diagnosis"
"s__Odoribacter_laneus|t__SGB1792"	-0.7154590523428	0.829715503928765	0.989739802220386	"diagnosis"
"s__GGB9767_SGB15385|t__SGB15385"	-4.07951178305854	4.17640121217041e-18	4.37627184161e-16	"diagnosis"
"s__GGB4578_SGB6328|t__SGB6328"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB27782_SGB40196|t__SGB40196"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB28403_SGB40190|t__SGB40190"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9677_SGB15179|t__SGB15179"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Alistipes_timonensis|t__SGB2299"	-0.0145530758697517	0.995568929756235	0.998736086777292	"diagnosis"
"s__GGB3058_SGB4060|t__SGB4060"	-2.72954355227544	9.25678276703823e-11	3.08629552710116e-09	"diagnosis"
"s__Bacteroides_bouchesdurhonensis|t__SGB3321"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9545_SGB14951|t__SGB14951"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Paratractidigestivibacter_faecalis|t__SGB14370"	0.149002793653457	0.936203022582501	0.989739802220386	"diagnosis"
"s__GGB9708_SGB15235|t__SGB15235"	0.433630301134701	0.267861604824867	0.989739802220386	"diagnosis"
"s__Butyricimonas_synergistica|t__SGB27742"	0.179309047272228	0.628434683896951	0.989739802220386	"diagnosis"
"s__Haemophilus_SGB14211|t__SGB14211"	0.119274769799214	0.746668139634579	0.989739802220386	"diagnosis"
"s__Streptococcus_constellatus|t__SGB8026"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Haemophilus_sputorum|t__SGB9631"	1.33445099612012	0.00832905547425466	0.0545478766996946	"diagnosis"
"s__Clostridium_porci|t__SGB4756"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Luxibacter_massiliensis|t__SGB4592"	-3.19753277032684	2.92441975812938e-13	1.15949291491238e-11	"diagnosis"
"s__Dysgonomonas_capnocytophagoides|t__SGB1769"	1.90844460358959	0.000717094628864912	0.00590998775586981	"diagnosis"
"s__GGB3424_SGB4551|t__SGB4551"	0.130349947880709	0.724423678281279	0.989739802220386	"diagnosis"
"s__Gemmiger_sp_An50|t__SGB15282"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Lachnoclostridium_SGB4602|t__SGB4602"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Christensenellaceae_bacterium_NSJ_53|t__SGB82545"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Blautia_sp_An81|t__SGB4800"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Fusobacterium_gonidiaformans|t__SGB5985"	0.0997662552923713	0.976109803550387	0.989739802220386	"diagnosis"
"s__Clostridium_cadaveris|t__SGB6155"	0.118480919768473	0.964826407290133	0.989739802220386	"diagnosis"
"s__Drancourtella_sp_An177|t__SGB4618"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Aeromonas_hydrophila|t__SGB9954"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Blautia_producta|t__SGB4785"	-2.19859353639474	2.04995418692626e-07	3.66741803929369e-06	"diagnosis"
"s__Caproicibacterium_amylolyticum|t__SGB14283"	0.0995658600297966	0.976157809316119	0.989739802220386	"diagnosis"
"s__Prevotella_copri_clade_C|t__SGB1644"	0.156152242478163	0.944150353556166	0.989739802220386	"diagnosis"
"s__Prevotella_copri_clade_E|t__SGB1617"	0.147804643328473	0.934800993445662	0.989739802220386	"diagnosis"
"s__Prevotella_stercorea|t__SGB1679"	0.326312494338207	0.921962082491996	0.989739802220386	"diagnosis"
"s__Phascolarctobacterium_succinatutens|t__SGB5763_group"	-0.113819891566399	0.972714922370662	0.989739802220386	"diagnosis"
"s__GGB9737_SGB15309|t__SGB15309_group"	-0.530179324587362	0.728379470727055	0.989739802220386	"diagnosis"
"s__GGB9095_SGB14026|t__SGB14026"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9261_SGB14209|t__SGB14209"	-0.204065357922091	0.951111700316974	0.989739802220386	"diagnosis"
"s__GGB34228_SGB72916|t__SGB72916"	-4.42505807473604	1.60657889335893e-20	2.35685123655754e-18	"diagnosis"
"s__Blastocystis_sp_subtype_1|t__EUK944036"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9618_SGB15065|t__SGB15065"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Bifidobacterium_angulatum|t__SGB17231"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9642_SGB15119|t__SGB15119"	0.546843172865909	0.176877206182878	0.815971262485164	"diagnosis"
"s__Prevotella_copri_clade_G|t__SGB1653"	0.358603513018069	0.349560939649061	0.989739802220386	"diagnosis"
"s__GGB34228_SGB53814|t__SGB53814"	0.273380042514214	0.466914204122617	0.989739802220386	"diagnosis"
"s__Candidatus_Neoruminococcus_faecicola|t__SGB63342"	0.273380042514214	0.466914204122617	0.989739802220386	"diagnosis"
"s__Erysipelotrichaceae_bacterium_7770_A6|t__SGB6836"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Formosa_SGB1638|t__SGB1638"	1.77981300100349	0.000566040641265434	0.00471807739054768	"diagnosis"
"s__Prevotella_copri_clade_J|t__SGB20123"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Porphyromonas_uenonis|t__SGB1973"	-2.61567854641798	3.37119020082185e-10	9.8910720492113e-09	"diagnosis"
"s__GGB1460_SGB2023|t__SGB2023"	2.14970721296918	0.000403345836012962	0.00358611116018797	"diagnosis"
"s__Porphyromonas_somerae|t__SGB1991"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Prevotella_bergensis|t__SGB1505"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3275_SGB4325|t__SGB4325"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Butyrivibrio_crossotus|t__SGB5065"	-0.747407193217084	0.822173561221325	0.989739802220386	"diagnosis"
"s__Limosilactobacillus_vaginalis|t__SGB7098"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Romboutsia_hominis|t__SGB24890"	0.308434611557162	0.415285679413857	0.989739802220386	"diagnosis"
"s__Gemmiger_formicilis|t__SGB63307"	0.125181685887296	0.956387217514818	0.989739802220386	"diagnosis"
"s__GGB3033_SGB4028|t__SGB4028"	0.19923572675691	0.591607448119179	0.989739802220386	"diagnosis"
"s__Campylobacter_concisus|t__SGB19351_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Ligilactobacillus_ruminis|t__SGB7061"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4559_SGB6293|t__SGB6293"	-0.284308553421047	0.626771910576973	0.989739802220386	"diagnosis"
"s__GGB2652_SGB3573|t__SGB3573"	-1.7495098546457	2.57576903676299e-06	3.66859531740904e-05	"diagnosis"
"s__Acidaminococcus_massiliensis|t__SGB5742"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Limosilactobacillus_reuteri|t__SGB7095"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9210_SGB14150|t__SGB14150"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Candidatus_Metalachnospira_SGB63370|t__SGB63370"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Streptococcus_mutans|t__SGB8000"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Lactobacillus_gasseri|t__SGB7039"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Mogibacterium_sp_NSJ_24|t__SGB3961"	-0.300514660946206	0.387956170562606	0.989739802220386	"diagnosis"
"s__Haemophilus_haemolyticus|t__SGB9649"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9739_SGB15313|t__SGB15313"	-0.295380011901708	0.870640389863678	0.989739802220386	"diagnosis"
"s__GGB4549_SGB6271|t__SGB6271"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4591_SGB6350|t__SGB6350"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_celatum|t__SGB6180"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Weissella_confusa|t__SGB7115"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Eubacterium_tenue|t__SGB6145"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Sutterella_SGB9298|t__SGB9298"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Schaalia_turicensis|t__SGB17195"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Anaerococcus_obesiensis|t__SGB6661"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_baratii|t__SGB6194"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Sutterella_faecalis|t__SGB9295"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Streptococcus_sp_F0442|t__SGB8067"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4487_SGB6184|t__SGB6184"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Actinomyces_urogenitalis|t__SGB15868"	0.0838384779718232	0.97796470414144	0.989739802220386	"diagnosis"
"s__Actinomyces_graevenitzii|t__SGB17130_group"	0.302952147038845	0.507875449864893	0.989739802220386	"diagnosis"
"s__Streptococcus_australis|t__SGB8057"	0.302776289989222	0.491923885975953	0.989739802220386	"diagnosis"
"s__Cronobacter_sakazakii|t__SGB10090"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Megasphaera_sp_MJR8396C|t__SGB5855"	-0.327012976405486	0.83482856643203	0.989739802220386	"diagnosis"
"s__Parvimonas_sp_oral_taxon_110|t__SGB6654"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridiaceae_bacterium_DONG20_135|t__SGB4034"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Peptoniphilus_duerdenii|t__SGB6715"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Peptoniphilus_sp_Marseille_P3761|t__SGB29485"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Lachnospiraceae_bacterium_2_1_46FAA|t__SGB4549"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Veillonella_ratti|t__SGB6922"	0.275051549800604	NA	NA	"diagnosis"
