"feature"	"coef_CR"	"pval_CR"	"qval_CR"	"metadata"
"s__GGB3579_SGB47659.t__SGB47659"	0.0160988239009868	0.540022525352889	0.751710565338512	"diagnosis"
"s__Blautia_argi.t__SGB4797"	0.0156579717579413	0.550116914086712	0.751710565338512	"diagnosis"
"s__GGB781_SGB1024.t__SGB1024"	0.15602059716415	0.464780077921485	0.751710565338512	"diagnosis"
"s__GGB1093_SGB1404.t__SGB1404"	0.0170356347049381	0.515761900041429	0.751710565338512	"diagnosis"
"s__GGB1341_SGB1799.t__SGB1799"	0.0170356347049427	0.515761900041316	0.751710565338512	"diagnosis"
"s__GGB9581_SGB4365.t__SGB4365"	0.0178622324731384	0.490833107489625	0.751710565338512	"diagnosis"
"s__Peptoniphilus_coxii.t__SGB6734"	0.0168703151513027	0.520335184448136	0.751710565338512	"diagnosis"
"s__GGB4597_SGB6359.t__SGB6359"	0.0802892257207098	0.681112823029432	0.828019510349505	"diagnosis"
"s__GGB2983_SGB3965.t__SGB3965"	-0.0482957747541458	0.31280389595251	0.751710565338512	"diagnosis"
"s__Oscillospiraceae_unclassified_SGB15253.t__SGB15253"	0.0167049955976666	0.524779725473837	0.751710565338512	"diagnosis"
"s__GGB6567_SGB9277.t__SGB9277"	0.017862232473141	0.490833107489562	0.751710565338512	"diagnosis"
"s__Mitsuokella_jalaludinii.t__SGB5904"	0.0178622324731355	0.490833107489694	0.751710565338512	"diagnosis"
"s__Mogibacterium_kristiansenii.t__SGB3926_group"	0.0178622324731349	0.490833107489709	0.751710565338512	"diagnosis"
"s__GGB1631_SGB2239.t__SGB2239"	0.0178622324731388	0.490833107489614	0.751710565338512	"diagnosis"
"s__Megasphaera_sp_NM10.t__SGB5858"	0.0178622324731378	0.490833107489639	0.751710565338512	"diagnosis"
"s__GGB1147_SGB1474.t__SGB1474"	0.0178622324731369	0.49083310748966	0.751710565338512	"diagnosis"
"s__Acidaminococcus_timonensis.t__SGB5741"	0.0178622324731404	0.490833107489576	0.751710565338512	"diagnosis"
"s__Prevotella_copri_clade_D.t__SGB1636"	0.0178622324731369	0.49083310748966	0.751710565338512	"diagnosis"
"s__GGB1247_SGB1668.t__SGB1668"	0.0178622324731404	0.490833107489576	0.751710565338512	"diagnosis"
"s__GGB1380_SGB1883.t__SGB1883"	0.0178622324731398	0.49083310748959	0.751710565338512	"diagnosis"
"s__GGB9774_SGB15394.t__SGB15394"	0.0178622324731401	0.490833107489583	0.751710565338512	"diagnosis"
"s__GGB763_SGB1002.t__SGB1002"	0.0178622324731355	0.490833107489694	0.751710565338512	"diagnosis"
"s__GGB6544_SGB9243.t__SGB9243"	0.0178622324731384	0.490833107489625	0.751710565338512	"diagnosis"
"s__Megasphaera_sp_DJF_B143.t__SGB5852"	0.0178622324731395	0.490833107489597	0.751710565338512	"diagnosis"
"s__GGB9606_SGB15038.t__SGB15038"	0.0178622324731372	0.490833107489652	0.751710565338512	"diagnosis"
"s__Parabacteroides_bouchesdurhonensis.t__SGB21587"	0.0178622324731384	0.490833107489625	0.751710565338512	"diagnosis"
"s__GGB1239_SGB1657.t__SGB1657"	0.0178622324731355	0.490833107489694	0.751710565338512	"diagnosis"
"s__Limosilactobacillus_urinaemulieris.t__SGB69404"	0.0178622324731352	0.490833107489701	0.751710565338512	"diagnosis"
"s__Parolsenella_catena.t__SGB14379"	0.0178622324731433	0.490833107489507	0.751710565338512	"diagnosis"
"s__GGB1239_SGB1658.t__SGB1658"	0.0178622324731424	0.490833107489527	0.751710565338512	"diagnosis"
"s__Limosilactobacillus_portuensis.t__SGB7097"	0.017862232473139	0.490833107489612	0.751710565338512	"diagnosis"
"s__GGB18384_SGB14372.t__SGB14372"	0.0178622324731338	0.490833107489736	0.751710565338512	"diagnosis"
"s__Senegalimassilia_faecalis.t__SGB14822"	0.0178622324731361	0.490833107489681	0.751710565338512	"diagnosis"
"s__GGB9380_SGB72486.t__SGB72486"	0.0178622324731424	0.490833107489527	0.751710565338512	"diagnosis"
"s__Enorma_burkinafasonensis.t__SGB86218"	0.0178622324731303	0.49083310748982	0.751710565338512	"diagnosis"
"s__Bacteroides_ndongoniae.t__SGB1821"	0.01670499559766	0.524779725474001	0.751710565338512	"diagnosis"
"s__GGB269_SGB376.t__SGB376"	0.0167049955976626	0.524779725473936	0.751710565338512	"diagnosis"
"s__GGB10692_SGB17347.t__SGB17347"	0.0167049955976644	0.524779725473894	0.751710565338512	"diagnosis"
"s__GGB4250_SGB5751.t__SGB5751"	0.00867661124923393	0.732734672745851	0.842255284382727	"diagnosis"
"s__Bilophila_SGB15450.t__SGB15450"	0.0156028652400618	0.551322075366081	0.751710565338512	"diagnosis"
"s__GGB3510_SGB4687.t__SGB4687"	0.061924707724547	0.751016796239475	0.846206845998744	"diagnosis"
"s__Intestinibacter_bartlettii.t__SGB6140"	-0.108297833444139	0.751425613247988	0.846206845998744	"diagnosis"
"s__Clostridiaceae_bacterium_Marseille_Q4149.t__SGB15091"	-0.138690227337878	0.753485966793204	0.847446702583133	"diagnosis"
"s__Clostridia_bacterium_UC5_1_1D1.t__SGB14995"	-0.0606195109985276	0.754045318696283	0.847446702583133	"diagnosis"
"s__GGB9618_SGB15064.t__SGB15064"	0.0347630393074576	0.757674366957684	0.850617297957286	"diagnosis"
"s__Butyricimonas_sp_Marseille_P3923.t__SGB1778"	0.035208831395584	0.758390870490591	0.850617297957286	"diagnosis"
"s__GGB9719_SGB15272.t__SGB15272"	-0.145139032528155	0.761272978176516	0.852992614101398	"diagnosis"
"s__Bacteroides_intestinalis.t__SGB1846"	0.142045062119484	0.767112594042384	0.858673675979239	"diagnosis"
"s__Bacteroides_ovatus.t__SGB1871"	-0.281366398391893	0.771366774583084	0.861951179272696	"diagnosis"
"s__Neglectibacter_timonensis.t__SGB14851"	-0.0560814495947813	0.772283901927191	0.861951179272696	"diagnosis"
"s__GGB9712_SGB15244.t__SGB15244"	0.0234192229539279	0.772357687520337	0.861951179272696	"diagnosis"
"s__Faecalicatena_SGB4872.t__SGB4872"	0.0275793929271911	0.77648459067169	0.865691112077529	"diagnosis"
"s__Bacteroides_fragilis.t__SGB1855"	0.360279468384265	0.781948551211692	0.869177871665586	"diagnosis"
"s__Pseudoflavonifractor_sp_Marseille_P3106.t__SGB15142"	-0.0135200029490632	0.784448832707949	0.871089450051812	"diagnosis"
"s__GGB28262_SGB40814.t__SGB40814"	0.0841910699499383	0.779820003229295	0.868542039524844	"diagnosis"
"s__Alistipes_senegalensis.t__SGB2296"	0.0694156642250498	0.789317422587017	0.875624496627347	"diagnosis"
"s__GGB3722_SGB5050.t__SGB5050"	-0.0523253044688922	0.781806809911394	0.869177871665586	"diagnosis"
"s__Anaerofilum_sp_BX8.t__SGB79822"	-0.0255464183442844	0.795122430883191	0.880314119906391	"diagnosis"
"s__GGB3256_SGB4303.t__SGB4303"	0.0334183490566399	0.796668979049317	0.881152210722535	"diagnosis"
"s__GGB9767_SGB15385.t__SGB15385"	-0.0143736388493347	0.791794646063719	0.877500322747875	"diagnosis"
"s__Desulfovibrio_SGB5077.t__SGB5077"	-0.172465364355151	0.798707496887461	0.882284793360699	"diagnosis"
"s__GGB9061_SGB13979.t__SGB13979"	0.064547336645245	0.799274127318698	0.882284793360699	"diagnosis"
"s__GGB79652_SGB15211.t__SGB15211"	0.178033563508132	0.800611213823545	0.882851586334448	"diagnosis"
"s__GGB9708_SGB15233.t__SGB15233"	-0.053268660148713	0.801369764298205	0.882851586334448	"diagnosis"
"s__Agathobaculum_butyriciproducens.t__SGB14993"	-0.220638128642111	0.802684574511886	0.883427993249769	"diagnosis"
"s__Intestinimonas_gabonensis.t__SGB79840"	0.0222997172912261	0.810246479207783	0.890716218037713	"diagnosis"
"s__Alistipes_SGB2302.t__SGB2302"	-0.0630462138618769	0.81448465836771	0.890716218037713	"diagnosis"
"s__Faecalibacillus_faecis.t__SGB6750"	-0.113357053931351	0.814893600910847	0.890716218037713	"diagnosis"
"s__GGB80011_SGB15265.t__SGB15265"	0.114689580827452	0.814476119882179	0.890716218037713	"diagnosis"
"s__Faecalibacterium_prausnitzii.t__SGB15322"	-0.13627256696501	0.812935408089084	0.890716218037713	"diagnosis"
"s__Bilophila_SGB15451.t__SGB15451"	0.0309183871627589	0.811256838814595	0.890716218037713	"diagnosis"
"s__GGB9766_SGB15383.t__SGB15383"	-0.0128679616813482	0.813577841434994	0.890716218037713	"diagnosis"
"s__Prevotella_bivia.t__SGB1557"	0.023984942148811	0.818562443378189	0.893850965567572	"diagnosis"
"s__Prevotella_copri_clade_A.t__SGB1626"	-0.290749884230612	0.824791912210714	0.89977299513896	"diagnosis"
"s__Faecalimonas_umbilicata.t__SGB4583"	0.0867706787475957	0.825697498745002	0.899881258397874	"diagnosis"
"s__GGB2987_SGB3969.t__SGB3969"	-0.0616966469481852	0.830227219833267	0.902869994009198	"diagnosis"
"s__Clostridium_sp_AF34_13.t__SGB4659"	-0.122452517399878	0.829164799046777	0.902778454376784	"diagnosis"
"s__Collinsella_intestinalis.t__SGB14741"	0.0714018146985217	0.830866921010256	0.902869994009198	"diagnosis"
"s__Blautia_luti.t__SGB4832"	0.0217069344136902	0.831990008949095	0.903210943567305	"diagnosis"
"s__Enterocloster_clostridioformis.t__SGB4759"	0.0613371814995469	0.833470406032934	0.90393874940015	"diagnosis"
"s__Clostridium_scindens.t__SGB4630"	0.122410695224013	0.835652237669273	0.905425142950396	"diagnosis"
"s__GGB3033_SGB4029.t__SGB4029"	-0.0510387233325099	0.83686356693579	0.905858138409642	"diagnosis"
"s__Alistipes_provencensis.t__SGB2298"	0.0186101749425463	0.838488035391408	0.906737061527918	"diagnosis"
"s__GGB9621_SGB15073.t__SGB15073"	0.0738785517941308	0.843579147171687	0.911359465869896	"diagnosis"
"s__Clostridium_sp_AF12_28.t__SGB4715"	-0.0546867754237816	0.84603616860624	0.913129946000546	"diagnosis"
"s__Megamonas_funiformis.t__SGB6962"	0.122395792003935	0.847014649055897	0.913302752025489	"diagnosis"
"s__Candidatus_Allochristensenella_caecavium.t__SGB63369"	0.074677553040851	0.852683691073853	0.918527991542876	"diagnosis"
"s__Blautia_schinkii.t__SGB4825"	0.0176627426527231	0.853797625616084	0.918841032003423	"diagnosis"
"s__Oscillospiraceae_bacterium_BX1.t__SGB53461"	0.0197902095083842	0.855032156861099	0.919283128185921	"diagnosis"
"s__Blautia_obeum.t__SGB4809"	-0.0833552288310002	0.856531332072609	0.920008630022167	"diagnosis"
"s__Megasphaera_massiliensis.t__SGB5857"	-0.0351561668479605	0.863719320764157	0.926837271127692	"diagnosis"
"s__Pseudoflavonifractor_gallinarum.t__SGB29328"	-0.0681670740694093	0.870009064872901	0.93220140698183	"diagnosis"
"s__GGB3511_SGB4688.t__SGB4688"	-0.00886808380566693	0.870388768884468	0.93220140698183	"diagnosis"
"s__Dorea_sp_AF36_15AT.t__SGB4552"	-0.0783364193167033	0.871915719600925	0.932941460282485	"diagnosis"
"s__GGB3602_SGB4574.t__SGB4574"	0.0408696881712421	0.875048001909637	0.93539613997237	"diagnosis"
"s__GGB9581_SGB79823.t__SGB79823"	-0.0871638468673852	0.883865388049611	0.94391748618504	"diagnosis"
"s__Veillonellaceae_bacterium.t__SGB6961"	0.0219431825525087	0.897807624800891	0.955866404032791	"diagnosis"
"s__Bacteroides_clarus.t__SGB1832"	-0.0662061297811789	0.898480159346234	0.955866404032791	"diagnosis"
"s__Mediterraneibacter_glycyrrhizinilyticus.t__SGB4606"	0.0615351213587728	0.895364195071558	0.954371004488882	"diagnosis"
"s__Haemophilus_parainfluenzae.t__SGB9663_group"	0.152961968448413	0.88769786727201	0.947104034297862	"diagnosis"
"s__Clostridiaceae_unclassified_SGB4771.t__SGB4771"	-0.041664494019555	0.902142717513456	0.958848831185731	"diagnosis"
"s__GGB1266_SGB1699.t__SGB1699"	0.0309126643110978	0.904227960765823	0.960150717616231	"diagnosis"
"s__Enterocloster_citroniae.t__SGB4761"	0.0749104776695465	0.918356474132395	0.966212890341809	"diagnosis"
"s__GGB16040_SGB9347.t__SGB9347"	-0.0322121139003806	0.921662102599394	0.966212890341809	"diagnosis"
"s__GGB3444_SGB4594.t__SGB4594"	-0.0142576075587531	0.920242308068121	0.966212890341809	"diagnosis"
"s__GGB34900_SGB14891.t__SGB14891"	-0.0233398126084061	0.912633999039228	0.963575726516346	"diagnosis"
"s__GGB33512_SGB15201.t__SGB15201"	-0.0792254476022816	0.906044544283205	0.960857859898934	"diagnosis"
"s__Lachnoclostridium_sp_An138.t__SGB4774"	-0.0194251557610375	0.910525238008471	0.963171720964411	"diagnosis"
"s__GGB9641_SGB15117.t__SGB15117"	0.0202497035362637	0.911866165969931	0.963575726516346	"diagnosis"
"s__GGB2982_SGB3964.t__SGB3964"	-0.0284362083062633	0.906615883936898	0.960857859898934	"diagnosis"
"s__Streptococcus_salivarius.t__SGB8007_group"	-0.0817607676036571	0.917975171238153	0.966212890341809	"diagnosis"
"s__Methanobrevibacter_smithii.t__SGB714"	-0.0224935263741583	0.920767974472873	0.966212890341809	"diagnosis"
"s__GGB14025_SGB14906.t__SGB14906"	-0.0495704007483133	0.91975296741805	0.966212890341809	"diagnosis"
"s__GGB9290_SGB14247.t__SGB14247"	0.010132781898696	0.909710241734227	0.963171720964411	"diagnosis"
"s__GGB3626_SGB4905.t__SGB4905"	0.00865955914038189	0.915964195085974	0.966177733190877	"diagnosis"
"s__Pseudoflavonifractor_sp_An184.t__SGB15156"	-0.0447395211195929	0.92205800019178	0.966212890341809	"diagnosis"
"s__Roseburia_faecis.t__SGB4925"	-0.111762928369798	0.923492929027512	0.966808732452817	"diagnosis"
"s__Coprococcus_comes.t__SGB4577"	-0.0841968626478281	0.924737468179174	0.967204324730983	"diagnosis"
"s__Clostridium_neonatale.t__SGB6169"	0.0168976954917594	0.926517930283791	0.968159185577445	"diagnosis"
"s__Dorea_longicatena.t__SGB4582"	-0.076772177488475	0.929392694780661	0.969347894743194	"diagnosis"
"s__Anaerotruncus_colihominis.t__SGB14963"	0.048733620120832	0.942681610024722	0.977595897815032	"diagnosis"
"s__GGB3446_SGB4597.t__SGB4597"	0.010524234104838	0.931956073149915	0.970812742236985	"diagnosis"
"s__Butyricicoccus_sp_AM29_23AC.t__SGB14991"	0.0332866364431246	0.929123795309515	0.969347894743194	"diagnosis"
"s__Oscillibacter_sp_ER4.t__SGB15254"	-0.0591167628331671	0.93378423372364	0.971205223518716	"diagnosis"
"s__GGB9694_SGB15204.t__SGB15204"	-0.0171794593290531	0.93686379372175	0.973500925319807	"diagnosis"
"s__GGB9091_SGB14020.t__SGB14020"	-0.0171454818058938	0.943838864056742	0.977595897815032	"diagnosis"
"s__Coprococcus_eutactus.t__SGB5121"	-0.00438058324272386	0.943362651329633	0.977595897815032	"diagnosis"
"s__Phascolarctobacterium_succinatutens.t__SGB5763_group"	-0.0158420312991133	0.932536971037677	0.970812742236985	"diagnosis"
"s__Roseburia_SGB4949.t__SGB4949"	-0.0132922998746943	0.944308582298033	0.977595897815032	"diagnosis"
"s__Massilistercora_timonensis.t__SGB4628"	-0.0186750458428389	0.945204204807389	0.977616211830441	"diagnosis"
"s__Tyzzerella_nexilis.t__SGB4588"	0.0400481707035091	0.947278501042894	0.978539812766128	"diagnosis"
"s__Anaeromassilibacillus_sp_An250.t__SGB14894"	-0.0357663078105577	0.948328094264002	0.978539812766128	"diagnosis"
"s__Ruminococcus_SGB4421.t__SGB4421"	0.0279881737369796	0.948727667932751	0.978539812766128	"diagnosis"
"s__GGB9568_SGB14980.t__SGB14980"	-0.00401132257826812	0.949952018392295	0.978897924769899	"diagnosis"
"s__Bacteroides_uniformis.t__SGB1836"	-0.0608973838429227	0.952937861850701	0.981068868842604	"diagnosis"
"s__GGB3034_SGB4030.t__SGB4030"	0.0146943553691563	0.955376019341019	0.982672477036477	"diagnosis"
"s__Bilophila_wadsworthia.t__SGB15452"	-0.0370608846294503	0.957874126893341	0.984334738133488	"diagnosis"
"s__Bacteroides_stercorirosoris.t__SGB1848"	-0.00336357333743163	0.95972635466314	0.984689331106089	"diagnosis"
"s__Dialister_invisus.t__SGB5825_group"	0.0660237202376544	0.960806752723181	0.984689331106089	"diagnosis"
"s__GGB1364_SGB1833.t__SGB1833"	0.0094479112358684	0.960866202127716	0.984689331106089	"diagnosis"
"s__Neobittarella_massiliensis.t__SGB7264"	0.0149787689506202	0.962171790249751	0.985122676989653	"diagnosis"
"s__GGB52930_SGB73859.t__SGB73859"	0.00409637306466217	0.96439711678227	0.986496042464724	"diagnosis"
"s__Lachnotalea_sp_AF33_28.t__SGB5200"	0.0290796149327484	0.966013604710613	0.987198563156346	"diagnosis"
"s__Bifidobacterium_breve.t__SGB17247"	-0.00289355781979246	0.966853073055453	0.987198563156346	"diagnosis"
"s__Oscillospiraceae_bacterium.t__SGB4184"	-0.0144574536585595	0.967799326531007	0.987261470208961	"diagnosis"
"s__Faecalibacterium_prausnitzii.t__SGB15316"	0.0444331181242585	0.968929792628162	0.98751200782925	"diagnosis"
"s__Collinsella_tanakaei.t__SGB14737"	0.00270990765125368	0.973731517680315	0.99081708358978	"diagnosis"
"s__GGB9186_SGB14125.t__SGB14125"	0.00370678062708116	0.974033026588171	0.99081708358978	"diagnosis"
"s__Alistipes_timonensis.t__SGB2299"	0.00662611988195168	0.974836162886719	0.99081708358978	"diagnosis"
"s__Desulfovibrio_SGB5076.t__SGB5076"	-0.00835753013721898	0.97589716042571	0.990992930878155	"diagnosis"
"s__Hungatella_hathewayi.t__SGB4741"	0.0180694259471141	0.97900754155341	0.992153962218269	"diagnosis"
"s__Blautia_obeum.t__SGB4811"	-0.0198485602876587	0.978983526947701	0.992153962218269	"diagnosis"
"s__GGB5980_SGB8599.t__SGB8599"	0.00181347141782728	0.979781577670243	0.992153962218269	"diagnosis"
"s__Parasutterella_excrementihominis.t__SGB9262"	-0.0286035784326106	0.980688318287811	0.992153962218269	"diagnosis"
"s__Phascolarctobacterium_faecium.t__SGB5792"	0.0282541856123954	0.981485640043879	0.992153962218269	"diagnosis"
"s__Anaerotruncus_rubiinfantis.t__SGB25416"	-0.00893190945023578	0.982787813931745	0.992173564362172	"diagnosis"
"s__Blautia_glucerasea.t__SGB4804"	0.00209591495541826	0.983283120237063	0.992173564362172	"diagnosis"
"s__Anaerotignum_faecicola.t__SGB5190"	-0.0187481263802941	0.985166147765228	0.993175628641368	"diagnosis"
"s__Faecalibacterium_SGB15346.t__SGB15346"	0.0205644420909084	0.986574259633273	0.99330652835489	"diagnosis"
"s__Bacteroides_sp_AM10_21B.t__SGB1831"	-0.00515796450449262	0.987076111062341	0.99330652835489	"diagnosis"
"s__Eubacterium_SGB6276.t__SGB6276"	-0.00317400597397834	0.988092957485399	0.993434000498834	"diagnosis"
"s__Clostridium_spiroforme.t__SGB6747"	-0.00364951881612981	0.989839286226523	0.994267829228842	"diagnosis"
"s__Senegalimassilia_anaerobia.t__SGB14824_group"	0.000614632636523458	0.990704145253112	0.994267829228842	"diagnosis"
"s__Coprobacillus_SGB6753.t__SGB6753"	0.00165887231550474	0.991849719251675	0.994352391872458	"diagnosis"
"s__Veillonella_parvula.t__SGB6939"	-0.0122964711510228	0.992570398338637	0.994352391872458	"diagnosis"
"s__Bacteroides_congonensis.t__SGB1878"	0.000819205677334969	0.997451813792941	0.998346389410693	"diagnosis"
"s__Lacrimispora_amygdalina.t__SGB4716"	0.000173926859454616	0.999870891068758	0.999870891068758	"diagnosis"
